source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,comm_samp,noteworthy_env_cond,replicate,size_frac_low,size_frac_up,depth,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,samp_size_mass,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,seq_batch,failure,failure_comment,ENA_accession_number_sample,source_mat_id
EMO BON OOB SO 220429 macro (4),EMOBON mimarks-specimen sediment sample from station OOB collected on 2022-04-29 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-04-29 00:00:00,OOB_So_220429,Bruno Hesse,NA,no_tide,macro,,4,NA,NA,27,PVC sediment corer,SoSOP 6,PVC cores of 7.5 cm in diameter,2022-04-29 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3251,Lyvia Lescure,NA,Y,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_46
EMO BON OOB So 220628 micro (1),EMOBON metagenome sediment sample from station OOB collected on 2022-06-28 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-06-28 00:00:00,OOB_So_220628,Bruno Hesse,NA,no_tide,micro,,1,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-06-28 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,N,10,2022-10-17 00:00:00,2022-10-26 00:00:00,-70,2022-07-18 00:00:00,2022-07-18 00:00:00,,NA,NA,NA,EMOBON_OOB_So_47
EMO BON OOB So 220628 micro (2),EMOBON metagenome sediment sample from station OOB collected on 2022-06-28 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-06-28 00:00:00,OOB_So_220628,Bruno Hesse,NA,no_tide,micro,,2,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-06-28 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,N,10,2022-10-17 00:00:00,2022-10-26 00:00:00,-70,2022-07-18 00:00:00,2022-07-18 00:00:00,,NA,NA,NA,EMOBON_OOB_So_48
EMO BON OOB So 220628 micro (3),EMOBON metagenome sediment sample from station OOB collected on 2022-06-28 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-06-28 00:00:00,OOB_So_220628,Bruno Hesse,NA,no_tide,micro,,3,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-06-28 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,10,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_49
EMO BON OOB So 220628 micro (4),EMOBON metagenome sediment sample from station OOB collected on 2022-06-28 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-06-28 00:00:00,OOB_So_220628,Bruno Hesse,NA,no_tide,micro,,4,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-06-28 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,10,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_50
EMO BON OOB So 220628 micro (blank),EMOBON metagenome sediment sample from station OOB collected on 2022-06-28 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-06-28 00:00:00,OOB_So_220628,Bruno Hesse,NA,no_tide,micro,,blank_1,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-06-28 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,10,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_51
EMO BON OOB So 220628 meio (1),EMOBON mimarks-specimen sediment sample from station OOB collected on 2022-06-28 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-06-28 00:00:00,OOB_So_220628,Bruno Hesse,NA,no_tide,meio,,1,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-06-28 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,N,NA,2022-10-17 00:00:00,2022-10-26 00:00:00,-20,2022-07-18 00:00:00,2022-07-18 00:00:00,,NA,NA,NA,EMOBON_OOB_So_52
EMO BON OOB So 220628 meio (2),EMOBON mimarks-specimen sediment sample from station OOB collected on 2022-06-28 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-06-28 00:00:00,OOB_So_220628,Bruno Hesse,NA,no_tide,meio,,2,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-06-28 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,N,NA,2022-10-17 00:00:00,2022-10-26 00:00:00,-20,2022-07-18 00:00:00,2022-07-18 00:00:00,,NA,NA,NA,EMOBON_OOB_So_53
EMO BON OOB So 220628 meio (3),EMOBON mimarks-specimen sediment sample from station OOB collected on 2022-06-28 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-06-28 00:00:00,OOB_So_220628,Bruno Hesse,NA,no_tide,meio,,3,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-06-28 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_54
EMO BON OOB So 220628 meio (4),EMOBON mimarks-specimen sediment sample from station OOB collected on 2022-06-28 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-06-28 00:00:00,OOB_So_220628,Bruno Hesse,NA,no_tide,meio,,4,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-06-28 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_55
EMO BON OOB So 220823 micro (1),EMOBON metagenome sediment sample from station OOB collected on 2022-08-23 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-08-23 00:00:00,OOB_So_220623,Bruno Hesse,NA,no_tide,micro,,1,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-08-23 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,N,10,2022-10-17 00:00:00,2022-10-26 00:00:00,-70,2022-07-18 00:00:00,2022-07-18 00:00:00,,NA,NA,NA,EMOBON_OOB_So_56
EMO BON OOB So 220823 micro (2),EMOBON metagenome sediment sample from station OOB collected on 2022-08-23 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-08-23 00:00:00,OOB_So_220823,Bruno Hesse,NA,no_tide,micro,,2,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-08-23 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,N,10,2022-10-17 00:00:00,2022-10-26 00:00:00,-70,2022-07-18 00:00:00,2022-07-18 00:00:00,,NA,NA,NA,EMOBON_OOB_So_57
EMO BON OOB So 220823 micro (3),EMOBON metagenome sediment sample from station OOB collected on 2022-08-23 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-08-23 00:00:00,OOB_So_220823,Bruno Hesse,NA,no_tide,micro,,3,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-08-23 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,10,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_58
EMO BON OOB So 220823 micro (4),EMOBON metagenome sediment sample from station OOB collected on 2022-08-23 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-08-23 00:00:00,OOB_So_220823,Bruno Hesse,NA,no_tide,micro,,4,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-08-23 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,10,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_59
EMO BON OOB So 220823 micro (blank),EMOBON metagenome sediment sample from station OOB collected on 2022-08-23 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-08-23 00:00:00,OOB_So_220823,Bruno Hesse,NA,no_tide,micro,,blank_1,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-08-23 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,10,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_60
EMO BON OOB So 221012 micro (1),EMOBON metagenome sediment sample from station OOB collected on 2022-10-12 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-10-12 00:00:00,OOB_So_221012,Bruno Hesse,NA,no_tide,micro,,1,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-10-12 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,N,10,2023-06-12 00:00:00,2023-06-15 00:00:00,-70,,,,NA,NA,NA,EMOBON_OOB_So_61
EMO BON OOB So 221012 micro (2),EMOBON metagenome sediment sample from station OOB collected on 2022-10-12 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-10-12 00:00:00,OOB_So_221012,Bruno Hesse,NA,no_tide,micro,,2,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-10-12 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,N,10,2023-06-12 00:00:00,2023-06-15 00:00:00,-70,,,,NA,NA,NA,EMOBON_OOB_So_62
EMO BON OOB So 221012 micro (3),EMOBON metagenome sediment sample from station OOB collected on 2022-10-12 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-10-12 00:00:00,OOB_So_221012,Bruno Hesse,NA,no_tide,micro,,3,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-10-12 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,10,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_63
EMO BON OOB So 221012 micro (4),EMOBON metagenome sediment sample from station OOB collected on 2022-10-12 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-10-12 00:00:00,OOB_So_221012,Bruno Hesse,NA,no_tide,micro,,4,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-10-12 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,10,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_64
EMO BON OOB So 221012 micro (blank),EMOBON metagenome sediment sample from station OOB collected on 2022-10-12 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-10-12 00:00:00,OOB_So_221012,Bruno Hesse,NA,no_tide,micro,,blank_1,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-10-12 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,10,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_65
EMO BON OOB So 221012 meio (1),EMOBON mimarks-specimen sediment sample from station OOB collected on 2022-10-12 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-12 00:00:00,OOB_So_221012,Bruno Hesse,NA,no_tide,meio,,1,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-10-12 00:00:00,"room 301, freezer LECOB",-20,Jadwiga Orignac,0000-0002-2238-3247,Lyvia Lescure,NA,N,NA,2023-09-18 00:00:00,2023-10-05 00:00:00,-20,,,,NA,NA,NA,EMOBON_OOB_So_66
EMO BON OOB So 221012 meio (2),EMOBON mimarks-specimen sediment sample from station OOB collected on 2022-10-12 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-12 00:00:00,OOB_So_221012,Bruno Hesse,NA,no_tide,meio,,2,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-10-12 00:00:00,"room 301, freezer LECOB",-20,Jadwiga Orignac,0000-0002-2238-3247,Lyvia Lescure,NA,N,NA,2023-09-18 00:00:00,2023-10-05 00:00:00,-20,,,,NA,NA,NA,EMOBON_OOB_So_67
EMO BON OOB So 221012 meio (3),EMOBON mimarks-specimen sediment sample from station OOB collected on 2022-10-12 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-12 00:00:00,OOB_So_221012,Bruno Hesse,NA,no_tide,meio,,3,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-10-12 00:00:00,"room 301, freezer LECOB",-20,Jadwiga Orignac,0000-0002-2238-3247,Lyvia Lescure,NA,Y,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_68
EMO BON OOB So 221012 meio (4),EMOBON mimarks-specimen sediment sample from station OOB collected on 2022-10-12 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-12 00:00:00,OOB_So_221012,Bruno Hesse,NA,no_tide,meio,,4,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-10-12 00:00:00,"room 301, freezer LECOB",-20,Jadwiga Orignac,0000-0002-2238-3247,Lyvia Lescure,NA,Y,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_69
EMO BON OOB SO 221012 macro (1),EMOBON mimarks-specimen sediment sample from station OOB collected on 2022-10-12 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-12 00:00:00,OOB_So_221012,Bruno Hesse,NA,no_tide,macro,,1,NA,NA,27,van veen,,,2022-10-12 00:00:00,,,Céline Labrune,0000-0002-2238-3247,Lyvia Lescure,NA,N,NA,2023-09-18 00:00:00,2023-10-05 00:00:00,4,,,,NA,NA,NA,EMOBON_OOB_So_70
EMO BON OOB SO 221012 macro (2),EMOBON mimarks-specimen sediment sample from station OOB collected on 2022-10-12 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-12 00:00:00,OOB_So_221012,Bruno Hesse,NA,no_tide,macro,,2,NA,NA,27,van veen,,,2022-10-12 00:00:00,,,Céline Labrune,0000-0002-2238-3247,Lyvia Lescure,NA,N,NA,2023-09-18 00:00:00,2023-10-05 00:00:00,4,,,,NA,NA,NA,EMOBON_OOB_So_71
EMO BON OOB SO 221012 macro (3),EMOBON mimarks-specimen sediment sample from station OOB collected on 2022-10-12 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-12 00:00:00,OOB_So_221012,Bruno Hesse,NA,no_tide,macro,,3,NA,NA,27,van veen,,,2022-10-12 00:00:00,,,Céline Labrune,0000-0002-2238-3247,Lyvia Lescure,NA,Y,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_72
EMO BON OOB SO 221012 macro (4),EMOBON mimarks-specimen sediment sample from station OOB collected on 2022-10-12 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2022-10-12 00:00:00,OOB_So_221012,Bruno Hesse,NA,no_tide,macro,,4,NA,NA,27,van veen,,,2022-10-12 00:00:00,,,Céline Labrune,0000-0002-2238-3247,Lyvia Lescure,NA,Y,NA,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_73
EMO BON OOB So 221206 micro (1),EMOBON metagenome sediment sample from station OOB collected on 2022-12-06 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-12-06 00:00:00,OOB_So_221206,Bruno Hesse,NA,no_tide,micro,,1,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-12-06 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,N,10,2023-06-12 00:00:00,2023-06-15 00:00:00,-70,,,,NA,NA,NA,EMOBON_OOB_So_74
EMO BON OOB So 221206 micro (2),EMOBON metagenome sediment sample from station OOB collected on 2022-12-06 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-12-06 00:00:00,OOB_So_221206,Bruno Hesse,NA,no_tide,micro,,2,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-12-06 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,N,10,2023-06-12 00:00:00,2023-06-15 00:00:00,-70,,,,NA,NA,NA,EMOBON_OOB_So_75
EMO BON OOB So 221206 micro (3),EMOBON metagenome sediment sample from station OOB collected on 2022-12-06 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-12-06 00:00:00,OOB_So_221206,Bruno Hesse,NA,no_tide,micro,,3,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-12-06 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,10,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_76
EMO BON OOB So 221206 micro (4),EMOBON metagenome sediment sample from station OOB collected on 2022-12-06 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-12-06 00:00:00,OOB_So_221206,Bruno Hesse,NA,no_tide,micro,,4,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-12-06 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,10,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_77
EMO BON OOB So 221206 micro (blank),EMOBON metagenome sediment sample from station OOB collected on 2022-12-06 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-12-06 00:00:00,OOB_So_221206,Bruno Hesse,NA,no_tide,micro,,blank_1,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2022-12-06 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,10,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_78
EMO BON OOB So 230301 micro (1),EMOBON metagenome sediment sample from station OOB collected on 2023-03-01 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-03-01 00:00:00,OOB_So_230301,Bruno Hesse,NA,no_tide,micro,,1,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2023-03-01 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,N,10,2023-06-12 00:00:00,2023-06-15 00:00:00,-70,,,,NA,NA,NA,EMOBON_OOB_So_79
EMO BON OOB So 230301 micro (2),EMOBON metagenome sediment sample from station OOB collected on 2023-03-01 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-03-01 00:00:00,OOB_So_230301,Bruno Hesse,NA,no_tide,micro,,2,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2023-03-01 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,N,10,2023-06-12 00:00:00,2023-06-15 00:00:00,-70,,,,NA,NA,NA,EMOBON_OOB_So_80
EMO BON OOB So 230301 micro (3),EMOBON metagenome sediment sample from station OOB collected on 2023-03-01 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-03-01 00:00:00,OOB_So_230301,Bruno Hesse,NA,no_tide,micro,,3,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2023-03-01 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,10,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_81
EMO BON OOB So 230301 micro (4),EMOBON metagenome sediment sample from station OOB collected on 2023-03-01 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-03-01 00:00:00,OOB_So_230301,Bruno Hesse,NA,no_tide,micro,,4,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2023-03-01 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,10,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_82
EMO BON OOB So 230301 micro (blank),EMOBON metagenome sediment sample from station OOB collected on 2023-03-01 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2023-03-01 00:00:00,OOB_So_230301,Bruno Hesse,NA,no_tide,micro,,blank_1,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2023-03-01 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,10,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_83
EMO BON OOB So 230425 micro (1),EMOBON metagenome sediment sample from station OOB collected on 2023-04-25 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-04-25 00:00:00,OOB_So_230425,Bruno Hesse,NA,no_tide,micro,,1,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2023-04-25 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,N,10,2023-06-12 00:00:00,2023-06-15 00:00:00,-70,,,,NA,NA,NA,EMOBON_OOB_So_84
EMO BON OOB So 230425 micro (2),EMOBON metagenome sediment sample from station OOB collected on 2023-04-25 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-04-25 00:00:00,OOB_So_230425,Bruno Hesse,NA,no_tide,micro,,2,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2023-04-25 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,N,10,2023-06-12 00:00:00,2023-06-15 00:00:00,-70,,,,NA,NA,NA,EMOBON_OOB_So_85
EMO BON OOB So 230425 micro (3),EMOBON metagenome sediment sample from station OOB collected on 2023-04-25 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-04-25 00:00:00,OOB_So_230425,Bruno Hesse,NA,no_tide,micro,,3,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2023-04-25 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,10,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_86
EMO BON OOB So 230425 micro (4),EMOBON metagenome sediment sample from station OOB collected on 2023-04-25 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-04-25 00:00:00,OOB_So_230425,Bruno Hesse,NA,no_tide,micro,,4,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2023-04-25 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,10,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_87
EMO BON OOB So 230425 micro (blank),EMOBON metagenome sediment sample from station OOB collected on 2023-04-25 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2023-04-25 00:00:00,OOB_So_230425,Bruno Hesse,NA,no_tide,micro,,blank_1,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2023-04-25 00:00:00,"room 213, freezer LECOB",-80,Pierre E. Galand,0000-0002-2238-3247,Lyvia Lescure,NA,Y,10,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_88
EMO BON OOB So 230425 meio (1),EMOBON mimarks-specimen sediment sample from station OOB collected on 2023-04-25 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-04-25 00:00:00,OOB_So_230425,Bruno Hesse,NA,no_tide,meio,,1,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2023-04-25 00:00:00,"room 301, freezer LECOB",-20,Jadwiga Orignac,0000-0002-2238-3247,Lyvia Lescure,NA,N,,2023-09-18 00:00:00,2023-10-05 00:00:00,-20,,,,NA,NA,NA,EMOBON_OOB_So_89
EMO BON OOB So 230425 meio (2),EMOBON mimarks-specimen sediment sample from station OOB collected on 2023-04-25 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-04-25 00:00:00,OOB_So_230425,Bruno Hesse,NA,no_tide,meio,,2,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2023-04-25 00:00:00,"room 301, freezer LECOB",-20,Jadwiga Orignac,0000-0002-2238-3247,Lyvia Lescure,NA,N,,2023-09-18 00:00:00,2023-10-05 00:00:00,-20,,,,NA,NA,NA,EMOBON_OOB_So_90
EMO BON OOB So 230425 meio (3),EMOBON mimarks-specimen sediment sample from station OOB collected on 2023-04-25 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-04-25 00:00:00,OOB_So_230425,Bruno Hesse,NA,no_tide,meio,,3,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2023-04-25 00:00:00,"room 301, freezer LECOB",-20,Jadwiga Orignac,0000-0002-2238-3247,Lyvia Lescure,NA,Y,,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_91
EMO BON OOB So 230425 meio (4),EMOBON mimarks-specimen sediment sample from station OOB collected on 2023-04-25 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-04-25 00:00:00,OOB_So_230425,Bruno Hesse,NA,no_tide,meio,,4,NA,NA,27,PVC sediment corer,SoSOP 2,PVC cores of 7.5 cm in diameter,2023-04-25 00:00:00,"room 301, freezer LECOB",-20,Jadwiga Orignac,0000-0002-2238-3247,Lyvia Lescure,NA,Y,,NA,NA,NA,NA,NA,,NA,NA,NA,EMOBON_OOB_So_92
